search URL:,https://patents.google.com/?q=%28%22memristor%22%29&q=%28%22MRAM%22%29&country=US&status=GRANT&type=PATENT&language=ENGLISH&oq=%28%22Semiconductor+inspection+equipment+for+mass+production%22%29+country:US+status:GRANT+language:ENGLISH+type:PATENT
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-10481816-B2,Dynamically assigning data latches ,"Western Digital Technologies, Inc.","Mark Shlick, Hadas Oshinsky, Amir Shaharabany, Yoav Markus",2017-10-18,2017-10-18,2019-11-19,2019-11-19,https://patents.google.com/patent/US10481816B2/en,https://patentimages.storage.googleapis.com/67/70/86/39919d6ae43915/US10481816-20191119-D00000.png
US-11029889-B1,Soft bit read mode selection for non-volatile memory ,"Western Digital Technologies, Inc.","Eran Sharon, Alex Bazarsky, Idan Alrod",2019-12-20,2019-12-20,2021-06-08,2021-06-08,https://patents.google.com/patent/US11029889B1/en,https://patentimages.storage.googleapis.com/6e/65/c8/2402bc4f5f4357/US11029889-20210608-D00000.png
US-10945309-B2,Technologies for providing hardware resources as a service with direct resource addressability ,Intel Corporation,"Raghu Kondapalli, Alexander Bachmutsky, Francesc Guim Bernat, Ned M. Smith, Kshitij A. Doshi",2019-03-29,2019-12-06,2021-03-09,2021-03-09,https://patents.google.com/patent/US10945309B2/en,https://patentimages.storage.googleapis.com/33/26/fc/4e84230f80f0f9/US10945309-20210309-D00000.png
US-10945283-B2,Two-stage grant for uplink data transmission in new radio-unlicensed (NR-U) ,Qualcomm Incorporated,"Xiaoxia Zhang, Jing Sun, Kapil Bhattad, Ananta Narayanan Thyagarajan",2018-06-08,2019-06-06,2021-03-09,2021-03-09,https://patents.google.com/patent/US10945283B2/en,https://patentimages.storage.googleapis.com/90/cd/31/5218f1f62a1f7b/US10945283-20210309-D00000.png
US-11200961-B1,"Apparatus, system and method to log memory commands and associated addresses of a memory array ",Intel Corporation,Sebastian T. Uribe,2020-06-25,2020-06-25,2021-12-14,2021-12-14,https://patents.google.com/patent/US11200961B1/en,https://patentimages.storage.googleapis.com/b1/7b/7d/309ae9f0ed3b60/US11200961-20211214-D00000.png
US-10467134-B2,Dynamic anneal characteristics for annealing non-volatile memory ,Sandisk Technologies Llc,"Navneeth Kankani, Linh Truong, Sarath Puthenthermadam, Deepanshu Dutta",2016-08-25,2016-08-25,2019-11-05,2019-11-05,https://patents.google.com/patent/US10467134B2/en,https://patentimages.storage.googleapis.com/b2/59/2e/6fb01bcc939141/US10467134-20191105-D00000.png
US-10402287-B2,Preventing data corruption and single point of failure in a fault-tolerant memory ,Hewlett Packard Enterprise Development Lp,"Derek Alan Sherlock, Harvey Ray, Chris Michael Brueggen",2015-01-30,2015-01-30,2019-09-03,2019-09-03,https://patents.google.com/patent/US10402287B2/en,https://patentimages.storage.googleapis.com/4b/99/ae/387b179e5481fd/US10402287-20190903-D00000.png
US-9767015-B1,Enhanced operating system integrity using non-volatile system memory ,"Amazon Technologies, Inc.","Samuel James McKelvie, Anurag Windlass Gupta",2013-11-01,2013-11-01,2017-09-19,2017-09-19,https://patents.google.com/patent/US9767015B1/en,https://patentimages.storage.googleapis.com/c5/4e/e2/5a51efb56b42a8/US09767015-20170919-D00000.png
US-10547327-B2,Self-configuring error control coding ,Intel Corporation,"Poovaiah Manavattira PALANGAPPA, Ravi H. Motwani",2017-06-23,2017-06-23,2020-01-28,2020-01-28,https://patents.google.com/patent/US10547327B2/en,https://patentimages.storage.googleapis.com/77/16/32/a14d7281d7fb08/US10547327-20200128-D00000.png
US-10691602-B2,Adaptive granularity for reducing cache coherence overhead ,Intel Corporation,"Gino CHACON, Alaa R. Alameldeen",2018-06-29,2018-06-29,2020-06-23,2020-06-23,https://patents.google.com/patent/US10691602B2/en,https://patentimages.storage.googleapis.com/c2/fc/70/615c5c7a539db2/US10691602-20200623-D00000.png
US-10579591-B1,Incremental block compression ,"Amazon Technologies, Inc.","Ron Diamant, Andrea Olgiati, Nathan Binkert",2016-12-20,2016-12-20,2020-03-03,2020-03-03,https://patents.google.com/patent/US10579591B1/en,https://patentimages.storage.googleapis.com/43/5f/e8/3bc0384c811f81/US10579591-20200303-D00000.png
US-11227211-B2,Neuromorphic device including a synapse having a plurality of synapse cells ,SK Hynix Inc.,Hyung-Dong Lee,2017-02-03,2017-09-26,2022-01-18,2022-01-18,https://patents.google.com/patent/US11227211B2/en,https://patentimages.storage.googleapis.com/cf/75/81/d36beb60a42163/US11227211-20220118-D00000.png
US-10916583-B2,Monolithic integrated circuits with multiple types of embedded non-volatile memory devices ,Intel Corporation,Yih Wang,2016-12-27,2016-12-27,2021-02-09,2021-02-09,https://patents.google.com/patent/US10916583B2/en,https://patentimages.storage.googleapis.com/83/94/b8/9c906a187e2ba3/US10916583-20210209-D00000.png
US-9362337-B1,Non-volatile storage unit and non-volatile storage device ,"Ningbo Advanced Memory Technology Corp., Being Advanced Memory Taiwan Limited","Jui-Jen Wu, Jiah-Wang Chang, Sheng-Tsai Huang, Fan-yi Jien",2015-07-22,2015-09-24,2016-06-07,2016-06-07,https://patents.google.com/patent/US9362337B1/en,https://patentimages.storage.googleapis.com/44/f1/69/d8b936fa583e42/US09362337-20160607-D00000.png
US-9331278-B2,Forming memristors on imaging devices ,"Hewlett-Packard Development Company, L.P.","Jianhua Yang, Ning Ge, Zhiyong Li, Minxian Max Zhang",2013-10-31,2014-01-31,2016-05-03,2016-05-03,https://patents.google.com/patent/US9331278B2/en,https://patentimages.storage.googleapis.com/8d/63/94/762f27826c3297/US09331278-20160503-D00000.png
US-10284203-B2,Pure memristive logic gate ,Technion Research And Development Foundation Ltd.,"Shahar Kvatinsky, Dmitry Belousov, Slavik Liman, Nimrod Wald, Guy Satat",2017-06-14,2017-06-14,2019-05-07,2019-05-07,https://patents.google.com/patent/US10284203B2/en,https://patentimages.storage.googleapis.com/5d/18/b7/f1d8b02f3d01b5/US10284203-20190507-D00000.png
US-11347870-B2,Technologies for securely providing remote accelerators hosted on the edge to client compute devices ,Intel Corporation,"Ned M. Smith, Brinda Ganesh, Francesc Guim Bernat, Eoin Walsh, Evan Custodio",2019-03-29,2019-03-29,2022-05-31,2022-05-31,https://patents.google.com/patent/US11347870B2/en,https://patentimages.storage.googleapis.com/04/d2/5b/5b0a32d0ed67ad/US11347870-20220531-D00000.png
US-11265235-B2,Technologies for capturing processing resource metrics as a function of time ,Intel Corporation,"Raghu Kondapalli, Alexander Bachmutsky, Francesc Guim Bernat, Ned M. Smith, Trevor Cooper",2019-03-29,2019-03-29,2022-03-01,2022-03-01,https://patents.google.com/patent/US11265235B2/en,https://patentimages.storage.googleapis.com/73/09/38/57c0ed8cbd4ef6/US11265235-20220301-D00000.png
US-10997498-B2,Apparatus and method for in-memory binary convolution for accelerating deep binary neural networks based on a non-volatile memory structure ,Globalfoundries U.S. Inc.,"Amogh Agrawal, Ajey Poovannummoottil Jacob",2019-03-27,2019-03-27,2021-05-04,2021-05-04,https://patents.google.com/patent/US10997498B2/en,https://patentimages.storage.googleapis.com/dd/a3/7e/c6f59041a6a8ed/US10997498-20210504-D00000.png
US-10541038-B2,Subgroup selection for verification ,Sandisk Technologies Llc,"Yu-Chung Lien, Xiang Yang, Zhenming Zhou, Deepanshu Dutta, Huai-Yuan Tseng",2018-06-12,2018-11-29,2020-01-21,2020-01-21,https://patents.google.com/patent/US10541038B2/en,https://patentimages.storage.googleapis.com/e6/38/29/8c6d57fb725388/US10541038-20200121-D00000.png
US-11544207-B2,Synchronous memory bus access to storage media ,"Micron Technology, Inc.","Paul Stonelake, Bryan Theodore Silbermann, Frank F. Ross",2018-02-05,2021-05-14,2023-01-03,2023-01-03,https://patents.google.com/patent/US11544207B2/en,https://patentimages.storage.googleapis.com/2b/f1/8f/f1a52887ed8305/US11544207-20230103-D00000.png
US-10915254-B2,Technologies for contemporaneous access of non-volatile and volatile memory in a memory device ,Intel Corporation,"Kunal A. Khochare, Camille C. Raad, Richard P. Mangold, Shachi K. Thakkar",2015-12-18,2019-05-07,2021-02-09,2021-02-09,https://patents.google.com/patent/US10915254B2/en,https://patentimages.storage.googleapis.com/dc/fe/f6/6da2fa2e829005/US10915254-20210209-D00000.png
US-10026460-B2,Techniques to mitigate bias drift for a memory device ,Intel Corporation,"Rakesh Jeyasingh, Nevil N. Gajera, Mase J. Taub, Kiran Pangal",2016-03-31,2017-01-25,2018-07-17,2018-07-17,https://patents.google.com/patent/US10026460B2/en,https://patentimages.storage.googleapis.com/ed/3f/4b/bab405ecd73cb1/US10026460-20180717-D00000.png
US-9857859-B2,Techniques to power down output power rails for a storage device ,Intel Corporation,"Andrew Morning-Smith, Kai-Uwe Schmidt, Adrian MOCANU, Mike M. Ngo",2015-12-21,2015-12-21,2018-01-02,2018-01-02,https://patents.google.com/patent/US9857859B2/en,https://patentimages.storage.googleapis.com/43/57/3f/2ebe9e54ed9662/US09857859-20180102-D00000.png
US-10468077-B2,Adaptive object buffering and meta-data indexing using persistent memory to improve flash memory durability in tiered storage ,Intel Corporation,Anjaneya R. Chagam Reddy,2018-02-07,2018-02-07,2019-11-05,2019-11-05,https://patents.google.com/patent/US10468077B2/en,https://patentimages.storage.googleapis.com/aa/6f/d7/32e46cd8b91670/US10468077-20191105-D00000.png
US-11803360-B2,"Compilation method, apparatus, computing device and medium ",Tsinghua University,"Huaqiang Wu, Ruihua YU, Yilong GUO, Jianshi Tang, Bin Gao, He Qian",2020-11-03,2021-11-02,2023-10-31,2023-10-31,https://patents.google.com/patent/US11803360B2/en,https://patentimages.storage.googleapis.com/d6/fb/cb/db6a011f72d7e2/US11803360-20231031-D00000.png
US-10930348-B1,Content addressable memory-encoded crossbar array in dot product engines ,Hewlett Packard Enterprise Development Lp,"Can Li, Catherine Graves, John Paul Strachan",2019-08-13,2019-08-13,2021-02-23,2021-02-23,https://patents.google.com/patent/US10930348B1/en,https://patentimages.storage.googleapis.com/84/33/25/d6c57b1d3a4fa7/US10930348-20210223-D00000.png
US-11496326-B2,Physical unclonable function-based encryption schemes with combination of hashing methods ,Arizona Board Of Regents On Behalf Of Northern Arizona University,Bertrand F CAMBOU,2019-03-13,2021-01-27,2022-11-08,2022-11-08,https://patents.google.com/patent/US11496326B2/en,https://patentimages.storage.googleapis.com/84/8a/9f/d85fcb4423bc75/US11496326-20221108-D00000.png
US-11605410-B2,Multistate magnetic memory element using metamagnetic materials ,"The Government Of The United States Of America, As Represented By The Secretary Of The Navy","Olaf M. J. van 't Erve, Steven P. Bennett, Adam L. Friedman",2018-04-26,2021-06-29,2023-03-14,2023-03-14,https://patents.google.com/patent/US11605410B2/en,https://patentimages.storage.googleapis.com/48/cf/90/b6bc155015a37e/US11605410-20230314-D00000.png
US-10593403-B2,Memristive arrays with a waveform generation device ,Hewlett Packard Enterprise Development Lp,"Brent Buchanan, Le Zheng",2016-02-23,2016-02-23,2020-03-17,2020-03-17,https://patents.google.com/patent/US10593403B2/en,https://patentimages.storage.googleapis.com/fb/11/69/e1c42e348498c6/US10593403-20200317-D00000.png
US-10460804-B2,Voltage-controlled resistive devices ,Massachusetts Institute Of Technology,"Uwe Bauer, Geoffrey S. D. Beach",2014-03-14,2015-09-11,2019-10-29,2019-10-29,https://patents.google.com/patent/US10460804B2/en,https://patentimages.storage.googleapis.com/f3/42/1b/da3d0431a9619b/US10460804-20191029-D00000.png
US-11531871-B2,Stacked neuromorphic devices and neuromorphic computing systems ,"Samsung Electronics Co., Ltd.","Jaehun Jang, Hongrak Son, Changkyu Seol, Geunyeong YU, Chanho YOON, Pilsang Yoon",2019-10-29,2020-04-22,2022-12-20,2022-12-20,https://patents.google.com/patent/US11531871B2/en,https://patentimages.storage.googleapis.com/3a/f2/0c/75365b75a26904/US11531871-20221220-D00000.png
US-9520443-B2,Systems and methods for implementing magnetoelectric junctions ,The Regents Of The University Of California,"Pedram Khalili Amiri, Kang L. Wang",2012-09-08,2015-07-28,2016-12-13,2016-12-13,https://patents.google.com/patent/US9520443B2/en,https://patentimages.storage.googleapis.com/98/0d/13/a8d2e80d57c52a/US09520443-20161213-D00000.png
US-9269041-B2,Hardware enhancements to radial basis function with restricted coulomb energy learning and/or K-nearest neighbor based neural network classifiers ,In2H2,"Bruce K. McCormick, Bill H. Nagel, Chris J. McCormick, Mick Fandrich",2013-10-22,2013-10-22,2016-02-23,2016-02-23,https://patents.google.com/patent/US9269041B2/en,https://patentimages.storage.googleapis.com/a7/8f/46/e99f1bbbc425e9/US09269041-20160223-D00000.png
US-10121532-B2,"Apparatus, method and system for performing successive writes to a bank of a dynamic random access memory ",Intel Corporation,"Kuljit S. Bains, John B. Halbert",2014-12-08,2017-06-30,2018-11-06,2018-11-06,https://patents.google.com/patent/US10121532B2/en,https://patentimages.storage.googleapis.com/6d/92/0c/3e5961fa204365/US10121532-20181106-D00000.png
US-9535870-B2,Acknowledgement-less protocol for solid state drive interface ,HGST Netherlands B.V.,"Dejan Vucinic, Cyril Guyot, Robert Mateescu",2013-09-18,2014-09-18,2017-01-03,2017-01-03,https://patents.google.com/patent/US9535870B2/en,https://patentimages.storage.googleapis.com/15/f1/43/65a56f6a3719ed/US09535870-20170103-D00000.png
US-11552810-B2,PUF with dissolvable conductive paths ,Arizona Board Of Regents On Behalf Of Northern Arizona University,"Bertrand Francis Cambou, Raul Chipana Quispe, Bilal Babib",2017-08-03,2018-07-20,2023-01-10,2023-01-10,https://patents.google.com/patent/US11552810B2/en,https://patentimages.storage.googleapis.com/fa/d0/b2/a75890b959236b/US11552810-20230110-D00000.png
US-10007517-B2,Multiply-accumulate with voltage tracking modulation ,Hewlett Packard Enterprise Development Lp,"Brent Buchanan, Le Zheng",2016-09-30,2016-09-30,2018-06-26,2018-06-26,https://patents.google.com/patent/US10007517B2/en,https://patentimages.storage.googleapis.com/92/0e/de/32f095c9d453aa/US10007517-20180626-D00000.png
US-10698765-B2,Techniques to recover data in a network storage system ,Intel Corporation,Jun Jin,2015-12-23,2015-12-23,2020-06-30,2020-06-30,https://patents.google.com/patent/US10698765B2/en,https://patentimages.storage.googleapis.com/ef/f4/c0/7d6504446d23de/US10698765-20200630-D00000.png
US-10203888-B2,Technologies for performing a data copy operation on a data storage device with a power-fail-safe data structure ,Intel Corporation,"Sanjeev N. Trika, Anand S. Ramalingam",2015-12-18,2015-12-18,2019-02-12,2019-02-12,https://patents.google.com/patent/US10203888B2/en,https://patentimages.storage.googleapis.com/e9/9d/bd/8e876a352b2add/US10203888-20190212-D00000.png
US-10614355-B2,Method for updating weights of synapses of a neuromorphic device ,SK Hynix Inc.,Hyung-Dong Lee,2015-12-30,2016-12-21,2020-04-07,2020-04-07,https://patents.google.com/patent/US10614355B2/en,https://patentimages.storage.googleapis.com/c1/a1/99/71b8fc344bd686/US10614355-20200407-D00000.png
US-10387304-B2,Virtual transfer of data between memory and storage domains ,Intel Corporation,Ang Li,2017-12-28,2017-12-28,2019-08-20,2019-08-20,https://patents.google.com/patent/US10387304B2/en,https://patentimages.storage.googleapis.com/d5/d7/88/768ab8754c9c08/US10387304-20190820-D00000.png
US-10134474-B1,Independent state completion for each plane during flash memory programming ,Sandisk Technologies Llc,Yi-Chieh Chen,2017-10-20,2017-10-20,2018-11-20,2018-11-20,https://patents.google.com/patent/US10134474B1/en,https://patentimages.storage.googleapis.com/06/5c/c8/d40ae9dfc7ac19/US10134474-20181120-D00000.png
US-11031435-B2,Memory device containing ovonic threshold switch material thermal isolation and method of making the same ,"Western Digital Technologies, Inc.","Michael Grobis, Joyeeta Nag, Derek Stewart",2019-06-17,2019-06-17,2021-06-08,2021-06-08,https://patents.google.com/patent/US11031435B2/en,https://patentimages.storage.googleapis.com/d4/3a/de/8d2b8c1f595fa9/US11031435-20210608-D00000.png
US-10437512-B2,Techniques for non-volatile memory page retirement ,Intel Corporation,"Feng Zhu, Aliasgar S. Madraswala, Xin Guo",2016-12-29,2016-12-29,2019-10-08,2019-10-08,https://patents.google.com/patent/US10437512B2/en,https://patentimages.storage.googleapis.com/8e/67/92/d3992c4e6fc105/US10437512-20191008-D00000.png
US-10380015-B2,Logical address range mapping for storage devices ,"Western Digital Technologies, Inc.","Igor Genshaft, Marina Frid",2017-06-30,2017-06-30,2019-08-13,2019-08-13,https://patents.google.com/patent/US10380015B2/en,https://patentimages.storage.googleapis.com/69/77/ce/8f8740cd74aebe/US10380015-20190813-D00000.png
US-10025956-B2,Techniques to compress cryptographic metadata for memory encryption ,Intel Corporation,"Abhishek Basak, Siddhartha Chhabra, Jungju Oh, David M. Durham",2015-12-18,2015-12-18,2018-07-17,2018-07-17,https://patents.google.com/patent/US10025956B2/en,https://patentimages.storage.googleapis.com/9f/d3/cb/1aceca07abf213/US10025956-20180717-D00000.png
US-11392502-B2,Graphics memory extended with nonvolatile memory ,Intel Corporation,"Jianfang Zhu, Cristiano J. Ferreira, Bo Qiu, Ajit Krisshna Nandyal Lakshman, Nikhil Talpallikar, Deepak Gandiga Shivakumar, Brandt M. Guttridge, Kim Pallister, Frank J. Soqui, Anand Srivatsa, Travis T. Schluessler, Abhishek R. Appu, Ankur N. Shah, Joydeep Ray, Altug Koker, Jonathan Kennedy",2017-04-10,2020-07-27,2022-07-19,2022-07-19,https://patents.google.com/patent/US11392502B2/en,https://patentimages.storage.googleapis.com/3e/be/0b/1f1e2ba02a2c20/US11392502-20220719-D00000.png
US-9037943-B2,Identification of non-volatile memory die for use in remedial action ,Intel Corporation,"Ravi H. Motwani, Kiran Pangal",2012-10-26,2012-10-26,2015-05-19,2015-05-19,https://patents.google.com/patent/US9037943B2/en,https://patentimages.storage.googleapis.com/d0/dc/c9/8cea0e30748b05/US09037943-20150519-D00000.png
US-10331360-B2,Scalable bandwidth non-volatile memory ,Intel Corporation,"Rajesh Sundaram, Albert Fazio, DerChang Kau, Shekoufeh Qawami",2016-09-29,2016-09-29,2019-06-25,2019-06-25,https://patents.google.com/patent/US10331360B2/en,https://patentimages.storage.googleapis.com/65/90/1d/df003300c0aa43/US10331360-20190625-D00000.png
US-11287989-B2,Dynamic allocation of sub blocks ,"Western Digital Technologies, Inc.","Shivam Mishra, Hitesh Golechchha, Shakti Bhatnagar",2020-03-24,2020-03-24,2022-03-29,2022-03-29,https://patents.google.com/patent/US11287989B2/en,https://patentimages.storage.googleapis.com/46/88/b6/fd7ecdaf0e4e15/US11287989-20220329-D00000.png
US-11740793-B2,Predictive data pre-fetching in a data storage device ,"Micron Technology, Inc.","Alex Frolikov, Zachary Andrew Pete Vogel, Joe Gil Mendes, Chandra Mouli Guda",2019-04-15,2020-11-03,2023-08-29,2023-08-29,https://patents.google.com/patent/US11740793B2/en,https://patentimages.storage.googleapis.com/0f/77/2e/38c9cfc250b421/US11740793-20230829-D00000.png
US-11269780-B2,Mapping non-typed memory access to typed memory access ,"Micron Technology, Inc.","Kenneth Marion Curewitz, Sean S. Eilert, Hongyu Wang, Samuel E. Bradshaw, Shivasankar Gunasekaran, Justin M. Eno, Shivam Swami",2019-09-17,2019-09-17,2022-03-08,2022-03-08,https://patents.google.com/patent/US11269780B2/en,https://patentimages.storage.googleapis.com/1c/29/5a/55d814f2ef738f/US11269780-20220308-D00000.png
US-11526450-B2,Memory system for binding data to a memory namespace ,"Micron Technology, Inc.","Samuel E. Bradshaw, Shivasankar Gunasekaran, Hongyu Wang, Justin M. Eno",2019-09-17,2021-03-04,2022-12-13,2022-12-13,https://patents.google.com/patent/US11526450B2/en,https://patentimages.storage.googleapis.com/88/e6/85/814fd9d1ca88f5/US11526450-20221213-D00000.png
US-11294749-B2,Techniques to collect crash data for a computing system ,Intel Corporation,"Ramamurthy Krithivas, Anand K. Enamandram, Eswaramoorthi Nallusamy, Russell J. Wunderlich, Krishnakanth V. Sistla",2017-12-30,2017-12-30,2022-04-05,2022-04-05,https://patents.google.com/patent/US11294749B2/en,https://patentimages.storage.googleapis.com/ff/97/42/c5c35eaf547d9c/US11294749-20220405-D00000.png
US-11210031-B1,Thermal region tags and thermal region outlier detection ,"Western Digital Technologies, Inc.","Evgeny Mekhanik, Tomer Tzvi Eliash, Barak Goldberg",2020-07-08,2020-07-08,2021-12-28,2021-12-28,https://patents.google.com/patent/US11210031B1/en,https://patentimages.storage.googleapis.com/85/fe/58/15905a8a70cf8f/US11210031-20211228-D00000.png
US-10997080-B1,"Method and system for address table cache management based on correlation metric of first logical address and second logical address, wherein the correlation metric is incremented and decremented based on receive order of the first logical address and the second logical address ","Western Digital Technologies, Inc.","Tomer Tzvi Eliash, Alex Bazarsky, Ariel Navon, Eran Sharon",2020-02-11,2020-02-11,2021-05-04,2021-05-04,https://patents.google.com/patent/US10997080B1/en,https://patentimages.storage.googleapis.com/65/15/77/e80abb840b466a/US10997080-20210504-D00000.png
US-11675716-B2,Techniques for command bus training to a memory device ,Intel Corporation,"Christopher P. Mozak, Steven T. TAYLOR, Alvin Shing Chye Goh",2019-12-10,2019-12-10,2023-06-13,2023-06-13,https://patents.google.com/patent/US11675716B2/en,https://patentimages.storage.googleapis.com/36/ec/b0/32c21d89e786cf/US11675716-20230613-D00000.png
US-11650742-B2,Accessing stored metadata to identify memory devices in which data is stored ,"Micron Technology, Inc.","Kenneth Marion Curewitz, Shivasankar Gunasekaran, Ameen D. Akel, Hongyu Wang, Justin M. Eno, Shivam Swami, Samuel E. Bradshaw",2019-09-17,2019-09-17,2023-05-16,2023-05-16,https://patents.google.com/patent/US11650742B2/en,https://patentimages.storage.googleapis.com/6c/03/e9/fae96782f7ae7b/US11650742-20230516-D00000.png
US-11494311-B2,Page table hooks to memory types ,"Micron Technology, Inc.","Samuel E. Bradshaw, Justin M. Eno, Sean S. Eilert, Shivasankar Gunasekaran, Hongyu Wang, Shivam Swami",2019-09-17,2019-09-17,2022-11-08,2022-11-08,https://patents.google.com/patent/US11494311B2/en,https://patentimages.storage.googleapis.com/61/2b/42/0f49a0306195ac/US11494311-20221108-D00000.png
US-11210216-B2,Techniques to facilitate a hardware based table lookup ,Intel Corporation,"Alexander Bachmutsky, Raghu Kondapalli, Francesc Guim Bernat",2019-06-25,2019-06-25,2021-12-28,2021-12-28,https://patents.google.com/patent/US11210216B2/en,https://patentimages.storage.googleapis.com/14/d8/da/f4f5b9d9079602/US11210216-20211228-D00000.png
US-10649660-B2,Disaggregating block storage controller stacks ,Intel Corporation,"Phil C. Cayton, Jay E. Sternberg, James P. Freyensee, Dave B. Minturn",2015-12-24,2018-06-11,2020-05-12,2020-05-12,https://patents.google.com/patent/US10649660B2/en,https://patentimages.storage.googleapis.com/4c/e7/7c/6251ab2203bcd7/US10649660-20200512-D00000.png
US-11657889-B2,Error correction for dynamic data in a memory that is row addressable and column addressable ,Intel Corporation,"Jawad B. Khan, Richard L. Coulson, Zion S. Kwok, Ravi H. Motwani",2020-03-23,2020-03-23,2023-05-23,2023-05-23,https://patents.google.com/patent/US11657889B2/en,https://patentimages.storage.googleapis.com/e5/6b/04/d4faf80ba9c960/US11657889-20230523-D00000.png
US-10033411-B2,Adjustable error protection for stored data ,Intel Corporation,Ravi Motwani,2015-11-20,2015-11-20,2018-07-24,2018-07-24,https://patents.google.com/patent/US10033411B2/en,https://patentimages.storage.googleapis.com/07/57/21/c17d7534431ea3/US10033411-20180724-D00000.png
US-11494215-B2,Techniques to decrease a live migration time for a virtual machine ,Intel Corporation,"Peng Huang, Liang Li, Xiaofeng Huang",2017-03-31,2017-03-31,2022-11-08,2022-11-08,https://patents.google.com/patent/US11494215B2/en,https://patentimages.storage.googleapis.com/6b/1c/38/52b01de33a1778/US11494215-20221108-D00000.png
US-11776619-B2,Techniques to couple high bandwidth memory device on silicon substrate and package substrate ,"Tahoe Research, Ltd.","Chong J. Zhao, James A. McCall, Shigeki Tomishima, George Vergis, Kuljit S. Bains",2020-01-08,2023-01-11,2023-10-03,2023-10-03,https://patents.google.com/patent/US11776619B2/en,https://patentimages.storage.googleapis.com/2a/0a/95/7db3c4fc653e72/US11776619-20231003-D00000.png
US-10558570-B2,Concurrent accesses of asymmetrical memory sources ,Intel Corporation,"Nadav Bonen, Zvika Greenfield, Randy Osborne",2016-03-14,2017-02-24,2020-02-11,2020-02-11,https://patents.google.com/patent/US10558570B2/en,https://patentimages.storage.googleapis.com/85/cc/37/12ccb613e91da2/US10558570-20200211-D00000.png
US-11012336-B2,Techniques to monitor control plane network traffic ,Intel Corporation,"Krishnamurthy JAMBUR SATHYANARAYANA, Fiona Trahe, Anthony Kelly, Brendan Ryan, Stephen Doyle, Andrey Chilikin",2019-02-26,2019-02-26,2021-05-18,2021-05-18,https://patents.google.com/patent/US11012336B2/en,https://patentimages.storage.googleapis.com/91/1b/f7/0a1221a57b2378/US11012336-20210518-D00000.png
US-11282550-B2,Techniques to calibrate an impedance level ,Intel Corporation,"Luigi Pilolli, Agatino Massimo Maccarrone, Jiawei Chen, Qiang Tang",2018-10-12,2018-10-12,2022-03-22,2022-03-22,https://patents.google.com/patent/US11282550B2/en,https://patentimages.storage.googleapis.com/93/ca/0b/93ba8c60405653/US11282550-20220322-D00000.png
US-10318185-B2,Method and apparatus to provide both storage mode and memory mode access to non-volatile memory within a solid state drive ,Intel Corporation,Frank Hady,2016-07-01,2016-07-01,2019-06-11,2019-06-11,https://patents.google.com/patent/US10318185B2/en,https://patentimages.storage.googleapis.com/0f/10/6d/3321edb208a945/US10318185-20190611-D00000.png
US-10884927-B2,Cache architecture using way ID to reduce near memory traffic in a two-level memory system ,Intel Corporation,"Zhe Wang, Alaa R. Alameldeen",2018-03-21,2018-03-21,2021-01-05,2021-01-05,https://patents.google.com/patent/US10884927B2/en,https://patentimages.storage.googleapis.com/00/39/90/10e032cb64d835/US10884927-20210105-D00000.png
US-11231883-B1,Detecting last page written in multi-plane non-volatile memory ,"Western Digital Technologies, Inc.","Ankit Vijay Naghate, Rakshit Tikoo, Yogendra Singh Sikarwar, Ashish Singla, Arun Thandapani, Lee M Gavens",2020-07-02,2020-07-02,2022-01-25,2022-01-25,https://patents.google.com/patent/US11231883B1/en,https://patentimages.storage.googleapis.com/c1/1f/75/5f8aee86298448/US11231883-20220125-D00000.png
US-11063607-B2,Compressing error vectors for decoding logic to store compressed in a decoder memory used by the decoding logic ,Intel Corporation,"Poovaiah M. Palangappa, Zion S. Kwok",2019-05-24,2019-05-24,2021-07-13,2021-07-13,https://patents.google.com/patent/US11063607B2/en,https://patentimages.storage.googleapis.com/48/25/d9/d4f321ea14bde8/US11063607-20210713-D00000.png
US-8773888-B2,Method of operating semiconductor device including variable resistance device ,"Samsung Electronics Co., Ltd.","Man Chang, Young-Bae Kim, Chang-Jung Kim, Myoung-Jae Lee, Seong-Jun Park, Ji-hyun Hur, Dong-Soo Lee, Chang-Bum Lee, Seung-Ryul Lee",2011-08-22,2012-08-21,2014-07-08,2014-07-08,https://patents.google.com/patent/US8773888B2/en,https://patentimages.storage.googleapis.com/84/db/84/285b83cc3b1b9c/US08773888-20140708-D00000.png
US-9799825-B2,Voltage regulation of device functional properties ,Massachusetts Institute Of Technology,"Uwe Bauer, Geoffrey S. D. Beach",2014-03-14,2015-03-16,2017-10-24,2017-10-24,https://patents.google.com/patent/US9799825B2/en,https://patentimages.storage.googleapis.com/ee/c2/da/148191ec3735e2/US09799825-20171024-D00000.png
US-9413819-B1,Operating system interface implementation using network-accessible services ,"Amazon Technologies, Inc.","Paul William Berg, Robert Ferguson Stockdale, Christopher Ted Fischer, Peter Mirolubov Voutov, Matti Juhani Oikarinen, Anthony John Dillon",2014-03-21,2014-03-21,2016-08-09,2016-08-09,https://patents.google.com/patent/US9413819B1/en,https://patentimages.storage.googleapis.com/a8/c3/ca/1d7eb9b267fc9d/US09413819-20160809-D00000.png
